taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
debe02fd9e20519d37ec03ff98fac594	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	GWA2-66-18		0.98	Elusimicrobiota	Groundwater
dec5a991aaacce4f1951ce8f304b229e	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	172606-1	Rhodocytophaga	Rhodocytophaga rosea	1.0	Bacteroidota	Rare
decbe738b619771edd9e55e9a669580d	Bacteria	Eisenbacteria	RBG-16-71-46	JABDJR01	JABDJR01	CAVSKL01	CAVSKL01 sp963728475	0.62	Eisenbacteria	Rare
dee5e1354d73b6b7b1b1e3903fb42d48	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	Segetibacter sp963726595	0.58	Bacteroidota	Rare
defa9751edf7ef65863a551c0081ad3f	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.92	Pseudomonadota	Rare
df3f746f2aba9a4220dc40c7762b7359	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales				0.82	Chloroflexota	Sediment
df5d01e69e7e85939734e63b759ac8d7	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides		0.81	Actinomycetota	Soil
df71de0e92459aa808364311135bb8fc	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Variovorax		0.84	Pseudomonadota	Soil
df8f253217b3c2e688d4f24952f42f03	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Aggregatilineaceae	CAWKMN01	CAWKMN01 sp963850765	0.97	Chloroflexota	Sediment
dfc92319e20908c86546fabb1416abbd	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		0.7	Pseudomonadota	Soil
dfd42bc974d222dd5ad90c5cb821ea9f	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae			0.98	Actinomycetota	Soil
dfdb3dca1677e50bb4a3c62ac9ae4d26	Bacteria	Krumholzibacteriota	Krumholzibacteriia	WVZY01	JAKEHA01	JAKEHA01	JAKEHA01 sp963707635	0.7	Krumholzibacteriota	Sediment
dfdda47d45d445bcf0878f08c9389c68	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales				0.97	Pseudomonadota	Rare
dfec7985330b40c40934171df197c10f	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Phototrophicaceae			0.63	Chloroflexota	Sediment
e0130c9846b4234c4c554c3cf64c3715	Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01	JACQFV01	JACQFV01 sp035559435	0.99	Zixibacteria	Sediment
e04243e304e9f2989f8f1b50369757f1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.96	Pseudomonadota	Riverwater
e05c79009fd7877b24e3127bd49986a0	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	JACCXM01	JACCXM01 sp030852885	0.67	Chloroflexota	Rare
e07719f4be1c88d455837c0779481019	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae			0.99	Bacteroidota	Rare
e0990b7a975420f0e255041683da2fe3	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylomonas	Methylomonas albis	0.91	Pseudomonadota	Sediment
e09f97d9f9240a8db6364dea88fcd7cd	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis		0.97	Pseudomonadota	Rare
e0b922aea068777db506615267f02f4d	Archaea	Asgardarchaeota	Lokiarchaeia	Sigyniarchaeales				0.5	Asgardarchaeota	Rare
e0b9dac9e8a1eee8521cfce5aed005e4	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales				1.0	Acidobacteriota	Sediment
e0f285758d618883094a5276439b1856	Bacteria	Cyanobacteriota	Cyanobacteriia	FACHB-46	FACHB-46	Trichocoleus	Trichocoleus desertorum_B	0.84	Cyanobacteriota	Rare
e0fce9176d2f769c5192bc29c550205e	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	DASVHS01	DASVHS01 sp036390755	0.59	Acidobacteriota	Rare
e124ababf545a79e278ec709da5ba306	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	2-02-FULL-62-14	2-02-FULL-62-14 sp001805245	0.6	Nitrospirota	Rare
e135a424144e06d00122c7733c39de74	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Aved-18	Aved-18 sp016699165	0.98	Cyanobacteriota	Rare
e13c173f4f000f89024f497519e26fa7	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Fredericiella	Fredericiella sp963701415	0.53	Chloroflexota	Sediment
e1432e436ebc56c1b83fb6d5e5e8a546								0.0	e1432e43	Rare
e14dcde3129bc5a4caa6849681849e8c	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales				0.73	Chloroflexota	Rare
e14ffa7e14d52e3129c3a04ea8a5bd5c	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	Methylomirabilis		0.56	Methylomirabilota	Sediment
e165ddc84fd491888f13b604efb99f73	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	JAPKYZ01	JAPKYZ01 sp037190045	0.65	Acidobacteriota	Rare
e16d86b7fe770de88e7e8fd0fb6c8b5a	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter		1.0	Pseudomonadota	Soil
e179fc3cf69c45b1976274fc232d29a2	Bacteria	Bacteroidota	Ignavibacteria	UBA10030	UBA6906	CAWABB01	CAWABB01 sp963701735	1.0	Bacteroidota	Sediment
e1829d6924b2c9005391e68b7aa8f207	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	CAVOSB01	CAVOSB01 sp963698765	1.0	Chloroflexota	Sediment
e1861d4ded302d88c0811ad198216237	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SHXO01	SHXO01	SHXO01 sp963827575	0.89	Pseudomonadota	Sediment
e18fe11a934e6a5b390a8fb3e45d72d1	Bacteria	UBA10199	UBA10199	2-02-FULL-44-16	JAAZCA01			1.0	UBA10199	Sediment
e1adfe31c1d1031343909b467d13c8a2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	UBA2316	UBA2316 sp017302835	1.0	Bdellovibrionota	Rare
e1af8043b608e15e10b1caa495df3a14	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	CAYGQU01	CAYGQU01 sp965263145	0.5	Planctomycetota	Rare
e1b1b2978e34044c1b3c4591f4fbc440	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	GWA2-66-18		0.95	Elusimicrobiota	Groundwater
e1b4d318351b2cd1ee44f8349dc8a45c	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	WHSW01	WHSW01 sp021155855	0.68	Actinomycetota	Soil
e1c3a21476dcc1a64293939e406851f2	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	SM23-28-2	G963701285	G963701285 sp963701285	0.69	Chloroflexota	Sediment
e1c536e5773f37480631b08be65bbb66	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TH1177		0.5	Thermoproteota	Soil
e1ccf5638b3b74847bad09045c1ddd85	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	2-02-FULL-66-22	2-02-FULL-66-22 sp963845565	0.86	Methylomirabilota	Sediment
e1d33a8c09a46c0e9e27bbffc0220baa	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila		0.99	Pseudomonadota	Rare
e1db33a84993493d3e11d49c08fb626f	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		0.69	Acidobacteriota	Soil
e1ea685dd9a539c4b099d250b73b4e72	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	CAVTTH01		0.5	Verrucomicrobiota	Sediment
e1ee626d96cfdc3a5e56d1d76edc898c	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963809965	0.86	Pseudomonadota	Sediment
e1f1de8f0d4ac171c9b6f34ef0f94758	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	DASSJM01	DASSJM01 sp963775735	0.58	Actinomycetota	Sediment
e20fe16bdee3e67cf3113697a667b6d3	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_D	Oxalicibacterium		0.55	Pseudomonadota	Soil
e234c0d07b0652afe259ec8b7d551ecb	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium_A		0.99	Myxococcota	Mixed
e248dbe9db4356bdc27c439b655783bf	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae			0.8	Planctomycetota	Rare
e24de4c451b6659cc5a428683494f958	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9			1.0	Gemmatimonadota	Rare
e2700aefa86b128937c05f4f4dd45b71	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01			1.0	Acidobacteriota	Mixed
e2a35867731fb073463f823bb3f063d2	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01		0.78	Desulfobacterota	Sediment
e2a8d629d980bf793bb29de2b6866843	Bacteria	Bdellovibrionota_G	JALEGL01	JALEGL01	JAGRMV01	JAWKOB01	JAWKOB01 sp041391405	0.98	Bdellovibrionota_G	Rare
e2b1833d879b1678a04b5974de3ab43c	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	CAVOIK01	CAVOIK01 sp963695895	1.0	Desulfobacterota	Sediment
e2c46de2851826d706ab11ffc9a1ae31	Bacteria	Acidobacteriota	HRBIN11	JAKEFK01	JAKEFK01	CAZDDB01	CAZDDB01 sp963843285	1.0	Acidobacteriota	Rare
e307e327f124674a4967fd3c281bff4b	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	JACZVU01	JACZVU01 sp964494795	0.59	Myxococcota_A	Rare
e331d72d3cf78eca3b99d129a6c9e5fb	Bacteria	Planctomycetota	Brocadiia	CAIUPP01	CAIUPP01	JBEKCB01	JBEKCB01 sp052139675	0.51	Planctomycetota	Sediment
e335f74033bc634af43ee6baa84fa247	Bacteria							1.0	e335f740	Riverwater
e3569131130fa23b9871bff2aacfe619	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	Udaeobacter	Udaeobacter sp035317225	0.58	Verrucomicrobiota	Soil
e36bb4268ac52a9f32b836f53f3ccd7e	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentales	JAEUWI01	JAEUWI01	JAEUWI01 sp942492815	0.96	Hydrogenedentota	Rare
e38bafa6321bd4ed4b15f934c3eb652c	Bacteria							1.0	e38bafa6	Riverwater
e39fe61371b408cce82bcd38b561fffb								0.0	e39fe613	Rare
e3a0a2d8316f0af7d48c8284931cc8e5	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria testudinis	0.77	Pseudomonadota	Riverwater
e3a68c1ea6b7195c000c2c8c64f24e2f	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	JACPNS01	JACPNS01	JACPNS01 sp937128795	0.68	Actinomycetota	Rare
e3ff764bda6046d5c709e54d1c8129aa	Bacteria	Pseudomonadota	Gammaproteobacteria					0.92	Pseudomonadota	Rare
e409628f0a02722357e6fbb40d5eb8b7	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	DATKAS01	DATKAS01		1.0	Actinomycetota	Mixed
e415c6edbf13c4cc275f9d041bb60faa	Bacteria	Acidobacteriota	HRBIN11	JAKEFK01	JAKEFK01	CAVZQN01	CAVZQN01 sp963777505	0.67	Acidobacteriota	Rare
e416d0916760d2fc17b616e2ac3ad855	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae			0.92	Pseudomonadota	Riverwater
e4514805f471b2070257b0a431b1b770	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	DRKV01	JAGUYX01	JAGUYX01 sp963824065	1.0	Chloroflexota	Sediment
e46200cbc5748c2b9cc38f3ac2eac526	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	CAWBVG01	CAWBVG01 sp963792175	0.73	Acidobacteriota	Soil
e46d2428c5c5e50641a65b8c6bf888bf	Bacteria							1.0	e46d2428	Riverwater
e471159c35b8b878634772074cc04738	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	JAFNAG01	JAFNAG01 sp963721405	0.54	Acidobacteriota	Sediment
e479907eb4d1930d253721d59ae5bfe2	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA1222	SURF-27		0.53	Chloroflexota	Rare
e4b5af65ee6088b6b21b2b8d8dab3645	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA3254	UBA3254	UBA3254 sp025361145	1.0	Chloroflexota	Rare
e4bc47798f0180724dbfeac8853922a4	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae			0.79	Actinomycetota	Rare
e4d1a7edc70a5b859d68e0146708f3fa	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae			0.73	Pseudomonadota	Rare
e4e25b90cdfb69e0d2080501cea76c18	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	UBA6911		0.82	Acidobacteriota	Sediment
e4e75c23006b45d1603e84601070f3a7	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	JAPUDQ01	JAPUDQ01 sp049289035	0.51	Patescibacteriota	Riverwater
e4fcf8fefaf56504c1c86e726e73da77	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	JAGVSZ01	JAGVSZ01 sp963716855	0.6	Pseudomonadota	Sediment
e51072f054476c7d775a498ebc7dfcb7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	OLB9	OLB9 sp016714445	0.96	Bacteroidota	Rare
e5368c4a46e33fc0abc16846f9ad03dd	Bacteria							1.0	e5368c4a	Riverwater
e539784f681f91106e037ea3a07723e2	Bacteria	Pseudomonadota	Gammaproteobacteria					0.88	Pseudomonadota	Rare
e5584a38336b44ee9c9c098a6a7864a2	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	JALORV01		0.85	Pseudomonadota	Sediment
e55dd548b75c55e19d9ccdab6ea1067f	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Saccharicenantaceae	RBG-16-66-30	RBG-16-66-30 sp963736255	0.57	Acidobacteriota	Sediment
e57c5df6a9b3b982472e7754ed31f313	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_D	Telluria		0.91	Pseudomonadota	Groundwater
e5a0c659c616d5d9bf6f93bb4ffd8694								0.0	e5a0c659	Rare
e5a30f77b741d77b952506d34ded3ae1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	JADLHS01	JADLHS01	JADLHS01 sp020848635	0.77	Verrucomicrobiota	Rare
e5a42b8cf2fd48773deaf09de14a98df	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA3254	UBA3254	UBA3254 sp025361145	0.96	Chloroflexota	Rare
e5a88e5608e9cf23588ccbb4d3bccfac	Bacteria							1.0	e5a88e56	Rare
e5dd7ce7e99be2e8d11933e14da62de5	Bacteria	Zixibacteria	MSB-5A5	JAABVY01	JAHJOQ01	JAGVNY01	JAGVNY01 sp020053015	1.0	Zixibacteria	Rare
e60cf832fbdf0aecd818358971754aca	Bacteria	Acidobacteriota	Terriglobia	UBA7540	UBA7540			0.92	Acidobacteriota	Sediment
e61909c47734f09af0fee590138bd47d	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963809965	0.93	Pseudomonadota	Sediment
e62f210441dec7a635e06277a855e4b5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	ELB16-189	ELB16-189 sp965278925	0.73	Bacteroidota	Mixed
e63a3e30c10e2a0ab2f409fd0b1647a9	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	Desulfatiglandaceae	UBA5623	UBA5623 sp900258555	0.98	Desulfobacterota	Sediment
e64a0148acdcc5d09cfb5d7f5825546f	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	JAICXG01	JAICXG01 sp963786175	0.7	Verrucomicrobiota	Soil
e67999b1c4b87de326c4e2dab68c09fd	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	JAFNAG01	JAFNAG01 sp963721405	0.74	Acidobacteriota	Sediment
e67b620e57765bdcfce3b44572d7f8d7	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595			0.99	Planctomycetota	Rare
e68203c02c2d06aeaea7940998cd3d5c	Bacteria	Acidobacteriota	Terriglobia	Versatilivoradales	Versatilivoraceae	CAWBAT01	CAWBAT01 sp046331665	0.98	Acidobacteriota	Sediment
e68311475d815696d032140a72446a25	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46	RBG-16-71-46	CAIXRL01	CAIXRL01 sp016710095	0.8	Eisenbacteria	Riverwater
e6988af8959165e5876ff62c3db87d93	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963695725	0.62	Pseudomonadota	Soil
e69c06089fcb4639b20d6dd7064fa3c9	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae			0.99	Fusobacteriota	Riverwater
e6ae687fa14ab2cd9955578eb02bdcab	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		0.99	Acidobacteriota	Soil
e6d2abb15c6e15681bc4c11068d7808a	Bacteria	Pseudomonadota						1.0	Pseudomonadota	Sediment
e6db5b133418997785bae684a5cf73e8	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SHZL01	SHZL01 sp963784425	0.98	Pseudomonadota	Sediment
e6e89dda427b5c446437d2403ad335e5	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JABEUL01	JAJZNL01	JAJZNL01 sp021791915	0.63	Actinomycetota	Riverwater
e6fcd08782725a0157bbd7091d46a9b3	Bacteria	Pseudomonadota	Gammaproteobacteria	Ga0077536	Ga0077536	JADJYF01	JADJYF01 sp016719885	0.98	Pseudomonadota	Groundwater
e7009dac7d1e7f76f1b04f4a91987a85	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae	Xiheicaenibacterium	Xiheicaenibacterium sp046351325	0.56	Myxococcota_A	Rare
e7042f5ab73df71ce0746260c0aa4c96	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae	PMG-095		0.61	Myxococcota_A	Rare
e71c86754bc9e5d7e0aa0f297bd99dda	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus	Rhizorhabdus sp000971055	0.92	Pseudomonadota	Groundwater
e71cce9ed2e9f5bb0abb85c4afbaa634	Bacteria	Omnitrophota	Gorgyraeia	2-02-FULL-51-18	2-02-FULL-51-18	JACPAX01	JACPAX01 sp016180585	0.56	Omnitrophota	Riverwater
e76dea2cf35d73edade78d85ddf243b1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxyarcus		0.78	Pseudomonadota	Sediment
e7a62ca896ccdb70816a8fd36b85dbc8	Bacteria	Pseudomonadota	Alphaproteobacteria	JAEUKQ01	JAEUKQ01	JAEUKQ01	JAEUKQ01 sp016722635	1.0	Pseudomonadota	Rare
e7bb9262d4a46496167a210fc459688d	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Hydrogenophaga		0.93	Pseudomonadota	Riverwater
e7c2c171be5ef785791bb5a3a49fb3b5	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiellasilicea		1.0	Actinomycetota	Soil
e7e7332909c66631ee441ca79af4234f	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	DASPWV01	DASPWV01 sp963762925	0.76	Acidobacteriota	Soil
e81fafe288447c0ddb6e36310a446cc7	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		0.89	Acidobacteriota	Rare
e821f4776b90190d06f53e29e9f0f73a	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999			0.93	Acidobacteriota	Soil
e8386d3a307c208c4b9f0a756259cd6b	Bacteria	Pseudomonadota	Gammaproteobacteria					0.88	Pseudomonadota	Groundwater
e843282e6943834d59e9c0d178b1fd6e	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae			0.95	Desulfobacterota	Sediment
e85685f382b9280b7967fedf480bbe16	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	JAJNBA01	JAJNBA01 sp963788925	0.63	Actinomycetota	Soil
e86324f387b7a93a8d90e3489ae5ae05	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336	CAVPGH01		0.54	Acidobacteriota	Rare
e8724520788bb38a7f9d22c91318f016	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			1.0	Pseudomonadota	Mixed
e886f88343c445a2732ab90bd94acb7f	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	DASTFP01		1.0	Verrucomicrobiota	Soil
e8bd5a5228cd426c496dcd50f6dad542	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas_A		1.0	Pseudomonadota	Groundwater
e8d66241b8ebd25730b431fa2d264c10	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	VFZN01	VFZN01 sp963723005	0.79	Acidobacteriota	Soil
e8e085023dcb9c774741b435c2f2d29d	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	CAMLFJ01	CAMLFJ01 sp035650715	0.77	Methylomirabilota	Sediment
e8e135298bdc3984e7752cfa88df74e7	Bacteria							1.0	e8e13529	Riverwater
e8fa7c269a7953f54c2f872036a299b8	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	CAVQFD01	CAVQFD01 sp963724695	0.83	Acidobacteriota	Groundwater
e8fca6f4910840f6b7e832d7315406e2	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio dominans	0.94	Pseudomonadota	Riverwater
e9456f238a35d1cadc72c87c41f7611d	Bacteria	Chloroflexota	Limnocylindria	QHBO01	QHBO01	JACDBZ01		1.0	Chloroflexota	Rare
e956a425d4d403102f6db6b28ea61d7f	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae			0.96	Planctomycetota	Soil
e97890d88a0be9310985ab44da8d6e4f	Bacteria	Planctomycetota	UBA1135	UBA1135	UBA2386			0.66	Planctomycetota	Sediment
e97abf46b876a432a4f314038e37dc29	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Fen-1087	JAPLJM01	JAPLJM01 sp963743175	0.52	Desulfobacterota	Sediment
e97e4cd5793314317332f07af8a774b0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			1.0	Pseudomonadota	Riverwater
e990c276fbc1c79a05390fbf6840daf2	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Aquabacterium	Aquabacterium commune	0.79	Pseudomonadota	Groundwater
e99a56a53ba82060aa0e0deb85be7649	Bacteria							0.99	e99a56a5	Sediment
ea14ea375b05b4ec28978ccb4b40f783	Bacteria	Bdellovibrionota	FAC87	UBA2466	UBA2466	JAIEOG01	JAIEOG01 sp031425635	0.97	Bdellovibrionota	Riverwater
ea16309a91acaf3c49729a7a27a64167	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	VBAU01	VBAU01 sp963811645	0.51	Bacteroidota	Rare
ea1cac34bca1e4e4b63cc64836c692c0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Tolumonas		0.9	Pseudomonadota	Riverwater
ea525e61d374f03d32bc52b850be0402	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40	Gp6-AA40 sp963741135	0.56	Acidobacteriota	Soil
ea76649e2f07d4d840fe26a599a516f9	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	SCN-69-37			1.0	Acidobacteriota	Soil
ea8a5786215c8b19a0fd5b49825d554e	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	DASSJM01	DASSJM01 sp963785835	0.55	Actinomycetota	Sediment
ea92d90ef499d3b30b0aee203b3d7778	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Chryseolinea	Chryseolinea sp029360725	0.91	Bacteroidota	Soil
ea97a61576e2f02bc3d1472026518484	Bacteria	Acidobacteriota	Polarisedimenticolia	JACPZX01	DASXTC01	DATEEA01	DATEEA01 sp035281445	1.0	Acidobacteriota	Rare
ea9c184813fc56fd9d6ba8fd48a23c57	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9			0.78	Gemmatimonadota	Sediment
ea9d6f103196243eccf5353bb3bf60d4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Proximibacter	Proximibacter danicus	0.88	Pseudomonadota	Riverwater
eaa5015214032b85dc97c9186de01eae	Bacteria	Bacillota	UBA4882	UBA10575	UBA10575	Capillibacterium	Capillibacterium sp003511465	0.66	Bacillota	Rare
eab5197ed643f738712deed5657b531f	Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01	JACRMA01	JACRMA01 sp021813505	0.6	Zixibacteria	Rare
eabb1ceac9d2502dc96f059992d8887f	Bacteria	Pseudomonadota	Gammaproteobacteria					0.94	Pseudomonadota	Groundwater
eaf1533d78d011bd287feab319fe453a	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae			0.72	Pseudomonadota	Mixed
eafda11c17a9c834460201abd22443a4	Bacteria	Nitrospirota	UBA9217	UBA9217	UBA9217	JAJYKN01	JAJYKN01 sp963741205	0.97	Nitrospirota	Rare
eb1630570933554c0a3b0c3364fa0a82	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	VAXT01		1.0	Actinomycetota	Rare
eb2625c1474f98f554b002fcd5d1088e	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Arcicella		0.64	Bacteroidota	Riverwater
